object,descriptor,supportRadius,similarity,tdOne,tdTwo,tSim
0053,3DSC,5.000000,0.113548,0.184521,0.113258,4.597087
0053,3DSC,10.000000,0.113548,0.183459,0.113982,4.350906
0053,3DSC,50.000000,0.113548,0.185291,0.115882,3.787438
0053,FPFH,0.050000,0.000233,2.663009,2.293404,0.129885
0053,FPFH,0.100000,0.000501,4.151957,3.054956,0.199369
0053,FPFH,0.500000,0.000659,6.725344,6.507759,0.153451
0053,FPFH,1.000000,0.000659,6.920456,6.542611,0.134446
0053,FPFH,1.500000,0.000659,6.827246,6.495604,0.130071
0053,FPFH,2.000000,0.000659,6.892623,6.474678,0.195518
0053,FPFH,5.000000,0.000659,6.662723,6.471513,0.146645
0053,FPFH,10.000000,0.000659,6.737936,6.465403,0.128807
0053,FPFH,50.000000,0.000659,6.679570,6.396934,0.127687
0054,RICI,0.050000,0.001394,0.138208,0.388405,0.334166
0054,RICI,0.100000,0.001172,0.137166,0.389391,0.521468
0054,RICI,0.500000,0.002353,0.142245,0.384955,0.280920
0054,RICI,1.000000,0.004646,0.136858,0.382942,0.243465
0054,RICI,1.500000,0.006974,0.134997,0.385512,0.258943
0054,RICI,2.000000,0.009146,0.133736,0.383508,0.289783
0054,RICI,5.000000,0.036595,0.135040,0.384186,0.378207
0054,RICI,10.000000,0.116091,0.135427,0.378652,0.241969
0054,RICI,50.000000,0.118765,0.136580,0.379850,0.234102
0054,QUICCI,0.050000,0.000000,0.143690,0.394631,0.129649
0054,QUICCI,0.100000,0.000000,0.141198,0.395176,0.132785
0054,QUICCI,0.500000,0.000000,0.142890,0.396004,0.133085
0054,QUICCI,1.000000,0.000000,0.140274,0.393846,0.197844
0054,QUICCI,1.500000,0.000000,0.139435,0.462695,0.197894
0054,QUICCI,2.000000,0.000000,0.142981,0.392467,0.138886
0054,QUICCI,5.000000,0.020182,0.143061,0.391019,0.128689
0054,QUICCI,10.000000,0.114856,0.138399,0.393268,0.128612
0054,QUICCI,50.000000,0.118765,0.139634,0.393758,0.128291
0054,SI,0.050000,0.002444,0.127504,0.206060,0.273891
0054,SI,0.100000,0.001070,0.145031,0.231827,0.470633
0054,SI,0.500000,0.000269,0.135043,0.228755,0.363707
0054,SI,1.000000,0.000212,0.135616,0.229720,0.261911
0054,SI,1.500000,0.000186,0.136867,0.234176,0.254752
0054,SI,2.000000,0.000175,0.141859,0.232531,0.252994
0054,SI,5.000000,0.000149,0.140816,0.227717,0.248370
0054,SI,10.000000,0.000139,0.140992,0.230658,0.388602
0054,SI,50.000000,0.000122,0.143667,0.227941,0.362461
0054,3DSC,0.050000,0.005327,0.539471,0.359438,6.689226
0054,3DSC,0.100000,0.003355,0.646819,0.547475,6.362215
0054,3DSC,0.500000,0.118765,0.178875,0.152796,4.300877
0054,3DSC,1.000000,0.118765,0.180417,0.153709,4.636925
0054,3DSC,1.500000,0.118765,0.165550,0.140721,4.772981
0054,3DSC,2.000000,0.118765,0.167731,0.139607,4.805627
0054,3DSC,5.000000,0.118765,0.179207,0.139764,4.842921
0054,3DSC,10.000000,0.118765,0.175460,0.181046,4.821040
0054,3DSC,50.000000,0.118765,0.180806,0.141323,4.806227
0054,FPFH,0.050000,0.000315,2.671031,3.900356,0.129581
0054,FPFH,0.100000,0.000746,4.692519,5.049679,0.198580
0054,FPFH,0.500000,0.000793,7.221037,11.077580,0.198823
0054,FPFH,1.000000,0.000793,7.393025,11.410657,0.195900
0054,FPFH,1.500000,0.000793,6.875074,10.957776,0.196296
0054,FPFH,2.000000,0.000793,6.858535,10.903465,0.203977
0054,FPFH,5.000000,0.000793,6.830635,10.944292,0.195668
0054,FPFH,10.000000,0.000793,7.016517,11.026560,0.183007
0054,FPFH,50.000000,0.000793,6.934168,10.931175,0.189092
0055,RICI,0.050000,0.001854,0.091965,0.149625,0.406205
0055,RICI,0.100000,0.001642,0.090897,0.147742,0.262308
0055,RICI,0.500000,0.004190,0.091358,0.146935,0.200330
0055,RICI,1.000000,0.008265,0.089319,0.146317,0.193500
0055,RICI,1.500000,0.012356,0.090924,0.146928,0.214325
0055,RICI,2.000000,0.016885,0.089240,0.145883,0.208687
0055,RICI,5.000000,0.075600,0.089292,0.145512,0.318137
0055,RICI,10.000000,0.121619,0.089415,0.148426,0.308920
0055,RICI,50.000000,0.121619,0.089341,0.146076,0.311727
0055,QUICCI,0.050000,0.000017,0.099775,0.153558,0.107917
0055,QUICCI,0.100000,0.000000,0.095144,0.153321,0.112089
0055,QUICCI,0.500000,0.000000,0.095861,0.152242,0.106041
0055,QUICCI,1.000000,0.000000,0.093545,0.151103,0.105211
0055,QUICCI,1.500000,0.000069,0.093563,0.150908,0.101196
0055,QUICCI,2.000000,0.002594,0.095193,0.150927,0.100754
0055,QUICCI,5.000000,0.062651,0.094927,0.150863,0.120589
0055,QUICCI,10.000000,0.121619,0.093441,0.150802,0.105599
0055,QUICCI,50.000000,0.121619,0.093600,0.151546,0.104122
0055,SI,0.050000,0.000631,0.104355,0.132227,0.338254
0055,SI,0.100000,0.000280,0.108293,0.135982,0.322573
0055,SI,0.500000,0.000082,0.123318,0.142262,0.279582
0055,SI,1.000000,0.000063,0.128606,0.145385,0.183771
0055,SI,1.500000,0.000056,0.132339,0.145912,0.182891
0055,SI,2.000000,0.000052,0.135561,0.148090,0.189078
0055,SI,5.000000,0.000043,0.144266,0.148852,0.188800
0055,SI,10.000000,0.000041,0.142718,0.150510,0.189268
0055,SI,50.000000,0.000036,0.144359,0.150380,0.298972
0055,3DSC,0.050000,0.005133,0.466704,0.506505,4.804718
0055,3DSC,0.100000,0.003274,0.549247,0.677485,4.541196
0055,3DSC,0.500000,0.121619,0.169608,0.156170,3.339176
0055,3DSC,1.000000,0.121619,0.167680,0.155130,4.058042
0055,3DSC,1.500000,0.121619,0.170615,0.156283,4.173971
0055,3DSC,2.000000,0.121619,0.171114,0.155130,3.652476
0055,3DSC,5.000000,0.121619,0.169560,0.155450,3.342642
0055,3DSC,10.000000,0.121619,0.166900,0.157288,4.105295
0055,3DSC,50.000000,0.121619,0.164290,0.155368,4.148249
0055,FPFH,0.050000,0.000303,2.314700,2.708469,0.171881
0055,FPFH,0.100000,0.000721,3.450927,4.105242,0.108020
0055,FPFH,0.500000,0.000893,5.717674,7.051306,0.104368
0055,FPFH,1.000000,0.000893,5.774973,7.118704,0.105342
0055,FPFH,1.500000,0.000893,5.793038,7.111231,0.105953
0055,FPFH,2.000000,0.000893,5.768887,7.098659,0.185462
0055,FPFH,5.000000,0.000893,5.765766,7.078423,0.174095
0055,FPFH,10.000000,0.000893,5.750300,7.068567,0.168305
0055,FPFH,50.000000,0.000893,5.745375,7.115639,0.106449
0056,RICI,0.050000,0.002286,0.094923,0.093316,0.222095
0056,RICI,0.100000,0.002179,0.099310,0.095274,0.225879
0056,RICI,0.500000,0.003331,0.094628,0.088164,0.194944
0056,RICI,1.000000,0.006498,0.093538,0.091121,0.191148
0056,RICI,1.500000,0.009632,0.095666,0.088788,0.195990
0056,RICI,2.000000,0.012886,0.133368,0.097995,0.190568
0056,RICI,5.000000,0.041553,0.095517,0.089966,0.315411
0056,RICI,10.000000,0.109299,0.095810,0.088718,0.284365
0056,RICI,50.000000,0.109299,0.093330,0.087373,0.284391
0056,QUICCI,0.050000,0.000000,0.105022,0.095499,0.111788
0056,QUICCI,0.100000,0.000000,0.101706,0.093085,0.114737
0056,QUICCI,0.500000,0.000000,0.100312,0.095047,0.107962
0056,QUICCI,1.000000,0.000000,0.100005,0.110933,0.107552
0056,QUICCI,1.500000,0.000000,0.099783,0.099450,0.110459
0056,QUICCI,2.000000,0.000102,0.105842,0.100514,0.112477
0056,QUICCI,5.000000,0.029133,0.107543,0.096476,0.106429
0056,QUICCI,10.000000,0.109299,0.099399,0.093346,0.113865
0056,QUICCI,50.000000,0.109299,0.099720,0.091545,0.109433
0056,SI,0.050000,0.001686,0.106546,0.104351,0.203072
0056,SI,0.100000,0.000928,0.116797,0.115097,0.329985
0056,SI,0.500000,0.000314,0.111437,0.121610,0.293540
0056,SI,1.000000,0.000253,0.130177,0.145542,0.289133
0056,SI,1.500000,0.000231,0.113852,0.138827,0.196406
0056,SI,2.000000,0.000217,0.116444,0.139908,0.183840
0056,SI,5.000000,0.000203,0.118167,0.148363,0.184830
0056,SI,10.000000,0.000208,0.118790,0.148858,0.181238
0056,SI,50.000000,0.000205,0.116462,0.159010,0.208063
0056,3DSC,0.050000,0.003803,0.475270,0.270161,4.668804
0056,3DSC,0.100000,0.003310,0.542522,0.414988,4.729885
0056,3DSC,0.500000,0.109299,0.169531,0.106190,4.078612
0056,3DSC,1.000000,0.109299,0.167690,0.106320,3.406293
0056,3DSC,1.500000,0.109299,0.168349,0.109771,3.476247
0056,3DSC,2.000000,0.109299,0.169759,0.107350,4.088155
0056,3DSC,5.000000,0.109299,0.170429,0.107147,3.413168
0056,3DSC,10.000000,0.109299,0.169509,0.109039,3.373498
0056,3DSC,50.000000,0.109299,0.155824,0.109233,4.061031
0056,FPFH,0.050000,0.000414,2.362717,2.053645,0.165938
0056,FPFH,0.100000,0.000698,3.498747,2.724717,0.145407
0056,FPFH,0.500000,0.000922,5.830663,5.707392,0.174413
0056,FPFH,1.000000,0.000922,5.845807,5.733286,0.111257
0056,FPFH,1.500000,0.000922,5.876943,5.803719,0.108341
0056,FPFH,2.000000,0.000922,5.920918,5.782127,0.109273
0056,FPFH,5.000000,0.000922,5.846844,5.746468,0.105793
0056,FPFH,10.000000,0.000922,5.805704,5.750824,0.116317
0056,FPFH,50.000000,0.000922,5.909524,5.703028,0.167403
0057,RICI,0.050000,0.001459,0.101778,0.324059,0.280425
0057,RICI,0.100000,0.001056,0.101637,0.321475,0.286879
0057,RICI,0.500000,0.001801,0.097870,0.324636,0.231888
0057,RICI,1.000000,0.003551,0.098104,0.339206,0.220889
0057,RICI,1.500000,0.005277,0.102771,0.350925,0.344197
0057,RICI,2.000000,0.007080,0.109746,0.315509,0.312651
0057,RICI,5.000000,0.022655,0.097038,0.313991,0.213427
0057,RICI,10.000000,0.112568,0.097061,0.314194,0.202721
0057,RICI,50.000000,0.118218,0.105969,0.337235,0.200815
0057,QUICCI,0.050000,0.000000,0.106168,0.338101,0.121859
0057,QUICCI,0.100000,0.000000,0.106278,0.335529,0.112931
0057,QUICCI,0.500000,0.000000,0.102376,0.329966,0.189338
0057,QUICCI,1.000000,0.000000,0.102240,0.323889,0.169774
0057,QUICCI,1.500000,0.000000,0.104084,0.327659,0.149115
0057,QUICCI,2.000000,0.000000,0.102115,0.329315,0.170947
0057,QUICCI,5.000000,0.005923,0.106391,0.321903,0.114346
0057,QUICCI,10.000000,0.110287,0.100998,0.324102,0.107603
0057,QUICCI,50.000000,0.118218,0.101055,0.323734,0.107968
0057,SI,0.050000,0.001737,0.111479,0.158513,0.215865
0057,SI,0.100000,0.000729,0.111562,0.194612,0.245774
0057,SI,0.500000,0.000201,0.115322,0.204856,0.350489
0057,SI,1.000000,0.000161,0.118484,0.208437,0.328830
0057,SI,1.500000,0.000144,0.121564,0.204718,0.206505
0057,SI,2.000000,0.000137,0.121778,0.209071,0.197944
0057,SI,5.000000,0.000117,0.124089,0.207856,0.201141
0057,SI,10.000000,0.000116,0.122466,0.210231,0.201806
0057,SI,50.000000,0.000106,0.123316,0.207656,0.220932
0057,3DSC,0.050000,0.004740,0.448029,0.334867,5.600937
0057,3DSC,0.100000,0.003085,0.551500,0.561522,5.111932
0057,3DSC,0.500000,0.118218,0.168123,0.163170,3.415432
0057,3DSC,1.000000,0.118218,0.174142,0.134958,4.236384
0057,3DSC,1.500000,0.118218,0.170506,0.132857,4.207458
0057,3DSC,2.000000,0.118218,0.180790,0.141337,3.279663
0057,3DSC,5.000000,0.118218,0.179592,0.139195,3.745907
0057,3DSC,10.000000,0.118218,0.168714,0.140534,4.232115
0057,3DSC,50.000000,0.118218,0.176551,0.171342,3.890764
0057,FPFH,0.050000,0.000244,2.385783,3.614046,0.160266
0057,FPFH,0.100000,0.000769,3.479997,4.392402,0.115145
0057,FPFH,0.500000,0.000777,6.030220,10.354165,0.113144
0057,FPFH,1.000000,0.000777,6.060346,10.633957,0.175071
0057,FPFH,1.500000,0.000777,6.196625,10.320985,0.119584
0057,FPFH,2.000000,0.000777,5.971631,10.796527,0.117581
0057,FPFH,5.000000,0.000777,6.044888,10.108482,0.122154
0057,FPFH,10.000000,0.000777,5.987746,10.490424,0.113240
0057,FPFH,50.000000,0.000777,6.128055,10.042829,0.115821
0058,RICI,0.050000,0.001326,0.110023,0.398493,0.488785
0058,RICI,0.100000,0.000978,0.110193,0.397935,0.319795
0058,RICI,0.500000,0.001309,0.109837,0.391598,0.268588
0058,RICI,1.000000,0.002545,0.109215,0.389647,0.232053
0058,RICI,1.500000,0.003797,0.107808,0.391058,0.244678
0058,RICI,2.000000,0.005035,0.110979,0.389997,0.369337
0058,RICI,5.000000,0.013352,0.107413,0.386581,0.351726
0058,RICI,10.000000,0.068452,0.108038,0.383890,0.222031
0058,RICI,50.000000,0.122276,0.106902,0.383335,0.215419
0058,QUICCI,0.050000,0.000000,0.113303,0.403080,0.117332
0058,QUICCI,0.100000,0.000000,0.113632,0.403239,0.118537
0058,QUICCI,0.500000,0.000000,0.113262,0.402203,0.120793
0058,QUICCI,1.000000,0.000000,0.117041,0.396163,0.200717
0058,QUICCI,1.500000,0.000000,0.119039,0.395878,0.176417
0058,QUICCI,2.000000,0.000000,0.113164,0.399716,0.177285
0058,QUICCI,5.000000,0.000047,0.113711,0.396264,0.118697
0058,QUICCI,10.000000,0.050879,0.111911,0.394152,0.119959
0058,QUICCI,50.000000,0.122276,0.112004,0.400002,0.117481
0058,SI,0.050000,0.002812,0.120435,0.160361,0.238626
0058,SI,0.100000,0.001351,0.118879,0.207970,0.240757
0058,SI,0.500000,0.000323,0.125819,0.230397,0.379598
0058,SI,1.000000,0.000237,0.124412,0.229359,0.377042
0058,SI,1.500000,0.000208,0.124904,0.230013,0.225756
0058,SI,2.000000,0.000194,0.125986,0.230616,0.219035
0058,SI,5.000000,0.000173,0.135454,0.234635,0.241743
0058,SI,10.000000,0.000158,0.132097,0.231398,0.226572
0058,SI,50.000000,0.000143,0.134643,0.233157,0.225227
0058,3DSC,0.050000,0.004928,0.517150,0.256644,5.836682
0058,3DSC,0.100000,0.003021,0.621853,0.410605,5.788224
0058,3DSC,0.500000,0.102151,0.185678,0.210361,3.697252
0058,3DSC,1.000000,0.122276,0.180027,0.147324,4.564623
0058,3DSC,1.500000,0.122276,0.209832,0.141762,4.658173
0058,3DSC,2.000000,0.122276,0.190054,0.128127,3.828890
0058,3DSC,5.000000,0.122276,0.191323,0.151956,3.733248
0058,3DSC,10.000000,0.122276,0.181648,0.207967,4.413157
0058,3DSC,50.000000,0.122276,0.226338,0.125246,4.471516
0058,FPFH,0.050000,0.000215,2.451711,4.009820,0.126083
0058,FPFH,0.100000,0.000572,3.963020,4.284873,0.121579
0058,FPFH,0.500000,0.000578,6.347584,10.700205,0.177583
0058,FPFH,1.000000,0.000579,6.561362,11.496115,0.116566
0058,FPFH,1.500000,0.000579,6.383314,11.193643,0.114134
0058,FPFH,2.000000,0.000579,6.312158,11.248025,0.188688
0058,FPFH,5.000000,0.000579,6.370244,11.354660,0.116915
0058,FPFH,10.000000,0.000579,6.503847,11.089156,0.117184
0058,FPFH,50.000000,0.000579,6.464453,11.210866,0.154191
0059,RICI,0.050000,0.002332,0.025698,0.159923,0.184853
0059,RICI,0.100000,0.001975,0.020814,0.155214,0.130848
0059,RICI,0.500000,0.003212,0.019206,0.144500,0.101414
0059,RICI,1.000000,0.006277,0.018045,0.142320,0.095124
0059,RICI,1.500000,0.009290,0.018590,0.141198,0.093727
0059,RICI,2.000000,0.012456,0.019345,0.145316,0.093390
0059,RICI,5.000000,0.038944,0.032629,0.201536,0.092586
0059,RICI,10.000000,0.120357,0.033612,0.175523,0.106431
0059,RICI,50.000000,0.120357,0.018744,0.145329,0.095372
0059,QUICCI,0.050000,0.000000,0.020227,0.148350,0.062710
0059,QUICCI,0.100000,0.000000,0.020736,0.149599,0.048911
0059,QUICCI,0.500000,0.000000,0.019814,0.147615,0.047667
0059,QUICCI,1.000000,0.000000,0.020360,0.151618,0.081349
0059,QUICCI,1.500000,0.000000,0.021208,0.149089,0.080809
0059,QUICCI,2.000000,0.000000,0.019966,0.179313,0.069969
0059,QUICCI,5.000000,0.011910,0.020343,0.154742,0.059943
0059,QUICCI,10.000000,0.120357,0.021220,0.166254,0.059169
0059,QUICCI,50.000000,0.120357,0.023364,0.169935,0.071588
0059,SI,0.050000,0.000344,0.056252,0.143785,0.152959
0059,SI,0.100000,0.000237,0.070989,0.135767,0.099681
0059,SI,0.500000,0.000131,0.049043,0.303616,0.091340
0059,SI,1.000000,0.000114,0.050577,0.315892,0.090135
0059,SI,1.500000,0.000106,0.051050,0.353975,0.093115
0059,SI,2.000000,0.000102,0.050837,0.370170,0.095853
0059,SI,5.000000,0.000091,0.050104,0.397237,0.106057
0059,SI,10.000000,0.000089,0.065735,0.410555,0.149052
0059,SI,50.000000,0.000087,0.050140,0.445034,0.147823
0059,3DSC,0.050000,0.004092,0.684458,0.254354,1.876353
0059,3DSC,0.100000,0.003209,0.386655,0.404245,2.201191
0059,3DSC,0.500000,0.120357,0.339531,0.106796,1.611262
0059,3DSC,1.000000,0.120357,0.351782,0.107436,1.416595
0059,3DSC,1.500000,0.120357,0.333259,0.105628,2.123176
0059,3DSC,2.000000,0.120357,0.342572,0.106689,1.414696
0059,3DSC,5.000000,0.120357,0.332662,0.105971,1.445276
0059,3DSC,10.000000,0.120357,0.336035,0.106966,2.183743
0059,3DSC,50.000000,0.120357,0.346229,0.105206,1.376444
0059,FPFH,0.050000,0.000189,1.994707,2.474846,0.048213
0059,FPFH,0.100000,0.000141,3.017694,3.209055,0.076359
0059,FPFH,0.500000,0.000124,3.347691,7.337678,0.048542
0059,FPFH,1.000000,0.000124,3.048303,7.291674,0.045605
0059,FPFH,1.500000,0.000124,3.052937,7.811240,0.076547
0059,FPFH,2.000000,0.000124,3.134311,7.163915,0.049853
0059,FPFH,5.000000,0.000124,3.056059,7.131427,0.077194
0059,FPFH,10.000000,0.000124,3.099903,7.237310,0.048454
0059,FPFH,50.000000,0.000124,3.100298,7.252455,0.071893
0060,RICI,0.050000,0.001784,0.011230,0.058917,0.151780
0060,RICI,0.100000,0.001566,0.011150,0.054043,0.128966
0060,RICI,0.500000,0.004265,0.012130,0.051089,0.100476
0060,RICI,1.000000,0.008273,0.010947,0.052559,0.112409
0060,RICI,1.500000,0.012148,0.011184,0.052280,0.065950
0060,RICI,2.000000,0.016625,0.010809,0.055354,0.068685
0060,RICI,5.000000,0.075729,0.010833,0.054035,0.070503
0060,RICI,10.000000,0.109195,0.010856,0.052492,0.066325
0060,RICI,50.000000,0.109195,0.010892,0.051649,0.067923
0060,QUICCI,0.050000,0.000000,0.012412,0.054876,0.037300
0060,QUICCI,0.100000,0.000000,0.012404,0.057209,0.037273
0060,QUICCI,0.500000,0.000000,0.012353,0.055435,0.036521
0060,QUICCI,1.000000,0.000000,0.012128,0.053365,0.034787
0060,QUICCI,1.500000,0.000000,0.012090,0.053377,0.034346
0060,QUICCI,2.000000,0.000000,0.012009,0.053369,0.033949
0060,QUICCI,5.000000,0.060499,0.012053,0.053233,0.033877
0060,QUICCI,10.000000,0.109195,0.012009,0.053172,0.034348
0060,QUICCI,50.000000,0.109195,0.012023,0.054592,0.033925
0060,SI,0.050000,0.002545,0.033634,0.073080,0.065887
0060,SI,0.100000,0.001697,0.035451,0.081819,0.065888
0060,SI,0.500000,0.000605,0.040774,0.165602,0.070175
0060,SI,1.000000,0.000540,0.043252,0.197312,0.063903
0060,SI,1.500000,0.000535,0.046147,0.212929,0.065577
0060,SI,2.000000,0.000513,0.044032,0.221369,0.108350
0060,SI,5.000000,0.000473,0.045317,0.255170,0.121174
0060,SI,10.000000,0.000500,0.045362,0.248988,0.095652
0060,SI,50.000000,0.000477,0.045671,0.255452,0.102227
0060,3DSC,0.050000,0.003912,0.335056,0.276748,1.287321
0060,3DSC,0.100000,0.003462,0.264860,0.365543,1.234942
0060,3DSC,0.500000,0.109195,0.179699,0.109934,1.532992
0060,3DSC,1.000000,0.109195,0.178953,0.113983,1.233187
0060,3DSC,1.500000,0.109195,0.176693,0.111463,0.979408
0060,3DSC,2.000000,0.109195,0.176658,0.109923,1.038744
0060,3DSC,5.000000,0.109195,0.176769,0.110102,1.619621
0060,3DSC,10.000000,0.109195,0.179970,0.110883,1.164159
0060,3DSC,50.000000,0.109195,0.180311,0.110055,0.997771
0060,FPFH,0.050000,0.000074,1.354984,1.626552,0.052275
0060,FPFH,0.100000,0.000127,1.988322,2.306689,0.036339
0060,FPFH,0.500000,0.000173,2.593180,4.410785,0.035470
0060,FPFH,1.000000,0.000173,2.454535,4.445606,0.036733
0060,FPFH,1.500000,0.000173,2.473374,4.464317,0.035895
0060,FPFH,2.000000,0.000173,2.478966,4.475222,0.046175
0060,FPFH,5.000000,0.000173,2.487375,4.600788,0.062459
0060,FPFH,10.000000,0.000173,2.482711,4.484926,0.046421
0060,FPFH,50.000000,0.000173,2.484314,4.474438,0.058968
0061,RICI,0.050000,0.001515,0.119837,0.121431,0.463589
0061,RICI,0.100000,0.001624,0.137910,0.130598,0.292027
0061,RICI,0.500000,0.004840,0.113805,0.118784,0.214473
0061,RICI,1.000000,0.009518,0.113374,0.120056,0.206221
0061,RICI,1.500000,0.014276,0.113441,0.119431,0.204375
0061,RICI,2.000000,0.019667,0.117724,0.119679,0.220983
0061,RICI,5.000000,0.086069,0.113401,0.118282,0.207200
0061,RICI,10.000000,0.116799,0.119715,0.120178,0.349562
0061,RICI,50.000000,0.116799,0.113862,0.122733,0.330771
0061,QUICCI,0.050000,0.000000,0.121629,0.126601,0.194221
0061,QUICCI,0.100000,0.000000,0.126907,0.128232,0.121421
0061,QUICCI,0.500000,0.000000,0.118450,0.124778,0.124737
0061,QUICCI,1.000000,0.000000,0.122936,0.125104,0.118496
0061,QUICCI,1.500000,0.000000,0.118856,0.124276,0.118323
0061,QUICCI,2.000000,0.000000,0.118943,0.124217,0.117901
0061,QUICCI,5.000000,0.073176,0.117975,0.124749,0.117701
0061,QUICCI,10.000000,0.116799,0.118222,0.122895,0.117767
0061,QUICCI,50.000000,0.116799,0.119026,0.123231,0.121558
0061,SI,0.050000,0.001456,0.122047,0.106881,0.255682
0061,SI,0.100000,0.000675,0.122520,0.120043,0.338530
0061,SI,0.500000,0.000297,0.123583,0.134320,0.318201
0061,SI,1.000000,0.000237,0.122531,0.146014,0.332477
0061,SI,1.500000,0.000215,0.126728,0.147211,0.210290
0061,SI,2.000000,0.000203,0.122605,0.152248,0.204897
0061,SI,5.000000,0.000162,0.122916,0.158892,0.204758
0061,SI,10.000000,0.000144,0.124214,0.158247,0.204925
0061,SI,50.000000,0.000127,0.122505,0.157154,0.224392
0061,3DSC,0.050000,0.003897,1.003865,0.422140,5.289040
0061,3DSC,0.100000,0.003634,0.489591,0.555263,4.674208
0061,3DSC,0.500000,0.116799,0.310650,0.145331,4.347754
0061,3DSC,1.000000,0.116799,0.313422,0.141719,4.432633
0061,3DSC,1.500000,0.116799,0.309878,0.145769,3.821078
0061,3DSC,2.000000,0.116799,0.302366,0.141488,3.748142
0061,3DSC,5.000000,0.116799,0.305317,0.142657,4.403387
0061,3DSC,10.000000,0.116799,0.297678,0.141307,4.444198
0061,3DSC,50.000000,0.116799,0.315932,0.141420,3.500600
0061,FPFH,0.050000,0.000255,3.704681,2.496484,0.122382
0061,FPFH,0.100000,0.000269,6.029781,3.518004,0.127031
0061,FPFH,0.500000,0.000221,6.343882,6.465385,0.178850
0061,FPFH,1.000000,0.000221,6.377905,6.483460,0.183947
0061,FPFH,1.500000,0.000221,6.355054,6.472179,0.177638
0061,FPFH,2.000000,0.000221,6.359316,6.462054,0.184296
0061,FPFH,5.000000,0.000221,6.353304,6.444789,0.207100
0061,FPFH,10.000000,0.000221,6.338904,6.441594,0.121093
0061,FPFH,50.000000,0.000221,6.324469,6.431525,0.123420
0062,RICI,0.050000,0.001518,0.114553,0.074729,0.290837
0062,RICI,0.100000,0.001539,0.118196,0.072892,0.394528
0062,RICI,0.500000,0.002539,0.113809,0.069625,0.379535
0062,RICI,1.000000,0.004960,0.114947,0.069067,0.334257
0062,RICI,1.500000,0.007312,0.112675,0.068277,0.207960
0062,RICI,2.000000,0.009691,0.117122,0.067559,0.198254
0062,RICI,5.000000,0.023657,0.112280,0.067457,0.196256
0062,RICI,10.000000,0.104394,0.112198,0.068250,0.195264
0062,RICI,50.000000,0.108634,0.114661,0.068204,0.197134
0062,QUICCI,0.050000,0.000000,0.118901,0.077709,0.119561
0062,QUICCI,0.100000,0.000000,0.119040,0.076545,0.130874
0062,QUICCI,0.500000,0.000000,0.121688,0.072347,0.119689
0062,QUICCI,1.000000,0.000000,0.117313,0.071696,0.119321
0062,QUICCI,1.500000,0.000000,0.117890,0.071432,0.144968
0062,QUICCI,2.000000,0.000000,0.119058,0.071964,0.208865
0062,QUICCI,5.000000,0.000538,0.118144,0.072832,0.188709
0062,QUICCI,10.000000,0.102342,0.117468,0.071640,0.190415
0062,QUICCI,50.000000,0.108634,0.118012,0.072077,0.177244
0062,SI,0.050000,0.001441,0.124903,0.063825,0.217969
0062,SI,0.100000,0.000613,0.122014,0.073112,0.219141
0062,SI,0.500000,0.000265,0.123833,0.090899,0.200917
0062,SI,1.000000,0.000200,0.124684,0.098747,0.197330
0062,SI,1.500000,0.000177,0.122257,0.102206,0.196411
0062,SI,2.000000,0.000166,0.122794,0.107845,0.211114
0062,SI,5.000000,0.000126,0.121577,0.115637,0.232512
0062,SI,10.000000,0.000106,0.125949,0.117763,0.292534
0062,SI,50.000000,0.000092,0.122230,0.119450,0.306593
0062,3DSC,0.050000,0.003952,1.026163,0.149505,4.528566
0062,3DSC,0.100000,0.003453,0.523313,0.195401,4.331039
0062,3DSC,0.500000,0.108634,0.300967,0.082663,4.313997
0062,3DSC,1.000000,0.108634,0.299230,0.074387,4.193760
0062,3DSC,1.500000,0.108634,0.307664,0.075234,3.359682
0062,3DSC,2.000000,0.108634,0.315322,0.074418,4.266399
0062,3DSC,5.000000,0.108634,0.311940,0.074292,4.275888
0062,3DSC,10.000000,0.108634,0.309974,0.074967,3.317951
0062,3DSC,50.000000,0.108634,0.304223,0.076521,4.149520
0062,FPFH,0.050000,0.000111,3.661015,1.745461,0.128342
0062,FPFH,0.100000,0.000149,5.942575,1.979414,0.121972
0062,FPFH,0.500000,0.000164,6.317649,5.116730,0.178676
0062,FPFH,1.000000,0.000164,6.365357,5.151253,0.120985
0062,FPFH,1.500000,0.000164,6.385393,5.157965,0.121071
0062,FPFH,2.000000,0.000164,6.373960,5.151750,0.138590
0062,FPFH,5.000000,0.000164,6.364598,5.143829,0.210556
0062,FPFH,10.000000,0.000164,6.349002,5.130123,0.118171
0062,FPFH,50.000000,0.000164,6.345520,5.120202,0.125989
0063,RICI,0.050000,0.003844,0.002340,0.010003,0.028517
0063,RICI,0.100000,0.003358,0.002193,0.009922,0.030831
0063,RICI,0.500000,0.002120,0.002095,0.009267,0.030172
0063,RICI,1.000000,0.004024,0.002039,0.009127,0.026881
0063,RICI,1.500000,0.005948,0.002052,0.009099,0.025167
0063,RICI,2.000000,0.007777,0.002034,0.009077,0.025732
0063,RICI,5.000000,0.017510,0.002058,0.009107,0.024273
0063,RICI,10.000000,0.066003,0.002018,0.009399,0.024027
0063,RICI,50.000000,0.124701,0.001997,0.009001,0.024087
0063,QUICCI,0.050000,0.000133,0.002679,0.012583,0.013858
0063,QUICCI,0.100000,0.000000,0.002539,0.011324,0.013884
