dataset,object,descriptor,category,time
RandomVertexDisplacedObjectsDataset,0001,FPFH,0.001,2.212550563
RandomVertexDisplacedObjectsDataset,0001,QUICCI,0.001,0.040152586
RandomVertexDisplacedObjectsDataset,0001,RICI,0.001,0.039460137
RandomVertexDisplacedObjectsDataset,0001,SI,0.001,0.169640174
RandomVertexDisplacedObjectsDataset,0002,3DSC,0.001,0.60167317
RandomVertexDisplacedObjectsDataset,0002,FPFH,0.001,2.651084882
RandomVertexDisplacedObjectsDataset,0002,QUICCI,0.001,0.079931302
RandomVertexDisplacedObjectsDataset,0002,RICI,0.001,0.078371714
RandomVertexDisplacedObjectsDataset,0002,SI,0.001,0.248484717
RandomVertexDisplacedObjectsDataset,0003,3DSC,0.001,0.605307216
RandomVertexDisplacedObjectsDataset,0003,FPFH,0.001,2.427256298
RandomVertexDisplacedObjectsDataset,0003,QUICCI,0.001,0.051136894
RandomVertexDisplacedObjectsDataset,0003,RICI,0.001,0.049116746
RandomVertexDisplacedObjectsDataset,0003,SI,0.001,0.189724862
RandomVertexDisplacedObjectsDataset,0004,3DSC,0.001,0.471330913
RandomVertexDisplacedObjectsDataset,0004,FPFH,0.001,1.306275608
RandomVertexDisplacedObjectsDataset,0004,QUICCI,0.001,0.003771196
RandomVertexDisplacedObjectsDataset,0004,RICI,0.001,0.003057856
RandomVertexDisplacedObjectsDataset,0004,SI,0.001,0.051789823
RandomVertexDisplacedObjectsDataset,0005,3DSC,0.001,0.445900481
RandomVertexDisplacedObjectsDataset,0005,FPFH,0.001,1.455381774
RandomVertexDisplacedObjectsDataset,0005,QUICCI,0.001,0.007195842
RandomVertexDisplacedObjectsDataset,0005,RICI,0.001,0.006008153
RandomVertexDisplacedObjectsDataset,0005,SI,0.001,0.084052467
RandomVertexDisplacedObjectsDataset,0006,3DSC,0.001,0.367007948
RandomVertexDisplacedObjectsDataset,0006,FPFH,0.001,0.93955204
RandomVertexDisplacedObjectsDataset,0006,QUICCI,0.001,0.00030603
RandomVertexDisplacedObjectsDataset,0006,RICI,0.001,0.00034325
RandomVertexDisplacedObjectsDataset,0006,SI,0.001,0.009781329
RandomVertexDisplacedObjectsDataset,0007,3DSC,0.001,0.396454615
RandomVertexDisplacedObjectsDataset,0007,FPFH,0.001,1.573270945
RandomVertexDisplacedObjectsDataset,0007,QUICCI,0.001,0.013069236
RandomVertexDisplacedObjectsDataset,0007,RICI,0.001,0.012754096
RandomVertexDisplacedObjectsDataset,0007,SI,0.001,0.069186014
RandomVertexDisplacedObjectsDataset,0008,3DSC,0.001,0.383751009
RandomVertexDisplacedObjectsDataset,0008,FPFH,0.001,1.350664498
RandomVertexDisplacedObjectsDataset,0008,QUICCI,0.001,0.007448222
RandomVertexDisplacedObjectsDataset,0008,RICI,0.001,0.006972162
RandomVertexDisplacedObjectsDataset,0008,SI,0.001,0.057850826
RandomVertexDisplacedObjectsDataset,0009,3DSC,0.001,0.669899445
RandomVertexDisplacedObjectsDataset,0009,FPFH,0.001,2.859503144
RandomVertexDisplacedObjectsDataset,0009,QUICCI,0.001,0.075243468
RandomVertexDisplacedObjectsDataset,0009,RICI,0.001,0.07367463
RandomVertexDisplacedObjectsDataset,0009,SI,0.001,0.231402166
RandomVertexDisplacedObjectsDataset,0010,3DSC,0.001,0.578305436
RandomVertexDisplacedObjectsDataset,0010,FPFH,0.001,2.648848485
RandomVertexDisplacedObjectsDataset,0010,QUICCI,0.001,0.072097831
RandomVertexDisplacedObjectsDataset,0010,RICI,0.001,0.070713872
RandomVertexDisplacedObjectsDataset,0010,SI,0.001,0.220802718
RandomVertexDisplacedObjectsDataset,0011,3DSC,0.001,0.352082524
RandomVertexDisplacedObjectsDataset,0011,FPFH,0.001,1.199991584
RandomVertexDisplacedObjectsDataset,0011,QUICCI,0.001,0.003290056
RandomVertexDisplacedObjectsDataset,0011,RICI,0.001,0.003292436
RandomVertexDisplacedObjectsDataset,0011,SI,0.001,0.043865722
RandomVertexDisplacedObjectsDataset,0012,3DSC,0.001,0.382495251
RandomVertexDisplacedObjectsDataset,0012,FPFH,0.001,1.191584233
RandomVertexDisplacedObjectsDataset,0012,QUICCI,0.001,0.002888137
RandomVertexDisplacedObjectsDataset,0012,RICI,0.001,0.002876176
RandomVertexDisplacedObjectsDataset,0012,SI,0.001,0.048293837
RandomVertexDisplacedObjectsDataset,0013,3DSC,0.001,0.421293688
RandomVertexDisplacedObjectsDataset,0013,FPFH,0.001,1.280740695
RandomVertexDisplacedObjectsDataset,0013,QUICCI,0.001,0.003842046
RandomVertexDisplacedObjectsDataset,0013,RICI,0.001,0.004987355
RandomVertexDisplacedObjectsDataset,0013,SI,0.001,0.043574972
RandomVertexDisplacedObjectsDataset,0014,3DSC,0.001,0.512024089
RandomVertexDisplacedObjectsDataset,0014,FPFH,0.001,1.645580205
RandomVertexDisplacedObjectsDataset,0014,QUICCI,0.001,0.013064365
RandomVertexDisplacedObjectsDataset,0014,RICI,0.001,0.013067235
RandomVertexDisplacedObjectsDataset,0014,SI,0.001,0.098640452
RandomVertexDisplacedObjectsDataset,0015,3DSC,0.001,0.699843313
RandomVertexDisplacedObjectsDataset,0015,FPFH,0.001,1.439500871
RandomVertexDisplacedObjectsDataset,0015,QUICCI,0.001,0.004375926
RandomVertexDisplacedObjectsDataset,0015,RICI,0.001,0.004421305
RandomVertexDisplacedObjectsDataset,0015,SI,0.001,0.064330519
RandomVertexDisplacedObjectsDataset,0016,3DSC,0.001,0.372372352
RandomVertexDisplacedObjectsDataset,0016,FPFH,0.001,1.070695066
RandomVertexDisplacedObjectsDataset,0016,QUICCI,0.001,0.000844059
RandomVertexDisplacedObjectsDataset,0016,RICI,0.001,0.000794809
RandomVertexDisplacedObjectsDataset,0016,SI,0.001,0.022714775
RandomVertexDisplacedObjectsDataset,0017,3DSC,0.001,0.393398038
RandomVertexDisplacedObjectsDataset,0017,FPFH,0.001,1.190477015
RandomVertexDisplacedObjectsDataset,0017,QUICCI,0.001,0.002808367
RandomVertexDisplacedObjectsDataset,0017,RICI,0.001,0.002154078
RandomVertexDisplacedObjectsDataset,0017,SI,0.001,0.047805868
RandomVertexDisplacedObjectsDataset,0018,3DSC,0.001,0.349541016
RandomVertexDisplacedObjectsDataset,0018,FPFH,0.001,1.026361325
RandomVertexDisplacedObjectsDataset,0018,QUICCI,0.001,0.001129169
RandomVertexDisplacedObjectsDataset,0018,RICI,0.001,0.001033629
RandomVertexDisplacedObjectsDataset,0018,SI,0.001,0.029441157
RandomVertexDisplacedObjectsDataset,0019,3DSC,0.001,0.644617883
RandomVertexDisplacedObjectsDataset,0019,FPFH,0.001,2.320188806
RandomVertexDisplacedObjectsDataset,0019,QUICCI,0.001,0.046737088
RandomVertexDisplacedObjectsDataset,0019,RICI,0.001,0.04601367
RandomVertexDisplacedObjectsDataset,0019,SI,0.001,0.176257756
RandomVertexDisplacedObjectsDataset,0020,3DSC,0.001,0.633917365
RandomVertexDisplacedObjectsDataset,0020,FPFH,0.001,2.484153316
RandomVertexDisplacedObjectsDataset,0020,QUICCI,0.001,0.056788018
RandomVertexDisplacedObjectsDataset,0020,RICI,0.001,0.056620807
RandomVertexDisplacedObjectsDataset,0020,SI,0.001,0.186716485
RandomVertexDisplacedObjectsDataset,0021,3DSC,0.001,0.241445235
RandomVertexDisplacedObjectsDataset,0021,FPFH,0.001,0.957660389
RandomVertexDisplacedObjectsDataset,0021,QUICCI,0.001,0.000333109
RandomVertexDisplacedObjectsDataset,0021,RICI,0.001,0.00034508
RandomVertexDisplacedObjectsDataset,0021,SI,0.001,0.009736079
RandomVertexDisplacedObjectsDataset,0022,3DSC,0.001,0.432883866
RandomVertexDisplacedObjectsDataset,0022,FPFH,0.001,1.21193305
RandomVertexDisplacedObjectsDataset,0022,QUICCI,0.001,0.002124748
RandomVertexDisplacedObjectsDataset,0022,RICI,0.001,0.001894668
RandomVertexDisplacedObjectsDataset,0022,SI,0.001,0.041776074
RandomVertexDisplacedObjectsDataset,0023,3DSC,0.001,0.404338586
RandomVertexDisplacedObjectsDataset,0023,FPFH,0.001,1.908500786
RandomVertexDisplacedObjectsDataset,0023,QUICCI,0.001,0.021698666
RandomVertexDisplacedObjectsDataset,0023,RICI,0.001,0.022747755
RandomVertexDisplacedObjectsDataset,0023,SI,0.001,0.159428475
RandomVertexDisplacedObjectsDataset,0024,3DSC,0.001,0.503045468
RandomVertexDisplacedObjectsDataset,0024,FPFH,0.001,1.809995425
RandomVertexDisplacedObjectsDataset,0024,QUICCI,0.001,0.022708855
RandomVertexDisplacedObjectsDataset,0024,RICI,0.001,0.022083666
RandomVertexDisplacedObjectsDataset,0024,SI,0.001,0.129822857
RandomVertexDisplacedObjectsDataset,0025,3DSC,0.001,0.425632383
RandomVertexDisplacedObjectsDataset,0025,FPFH,0.001,1.475872791
RandomVertexDisplacedObjectsDataset,0025,QUICCI,0.001,0.012345746
RandomVertexDisplacedObjectsDataset,0025,RICI,0.001,0.009976489
RandomVertexDisplacedObjectsDataset,0025,SI,0.001,0.083006739
RandomVertexDisplacedObjectsDataset,0026,3DSC,0.001,0.332960135
RandomVertexDisplacedObjectsDataset,0026,FPFH,0.001,0.978574007
RandomVertexDisplacedObjectsDataset,0026,QUICCI,0.001,0.00027616
RandomVertexDisplacedObjectsDataset,0026,RICI,0.001,0.00040371
RandomVertexDisplacedObjectsDataset,0026,SI,0.001,0.009800699
RandomVertexDisplacedObjectsDataset,0027,3DSC,0.001,0.231322086
RandomVertexDisplacedObjectsDataset,0027,FPFH,0.001,0.920423361
RandomVertexDisplacedObjectsDataset,0027,QUICCI,0.001,0.00021966
RandomVertexDisplacedObjectsDataset,0027,RICI,0.001,0.00025807
RandomVertexDisplacedObjectsDataset,0027,SI,0.001,0.006354753
RandomVertexDisplacedObjectsDataset,0028,3DSC,0.001,0.375334548
RandomVertexDisplacedObjectsDataset,0028,FPFH,0.001,1.12998401
RandomVertexDisplacedObjectsDataset,0028,QUICCI,0.001,0.000945979
RandomVertexDisplacedObjectsDataset,0028,RICI,0.001,0.000863839
RandomVertexDisplacedObjectsDataset,0028,SI,0.001,0.020942607
RandomVertexDisplacedObjectsDataset,0029,3DSC,0.001,0.368509186
RandomVertexDisplacedObjectsDataset,0029,FPFH,0.001,1.257566941
RandomVertexDisplacedObjectsDataset,0029,QUICCI,0.001,0.003368596
RandomVertexDisplacedObjectsDataset,0029,RICI,0.001,0.002761517
RandomVertexDisplacedObjectsDataset,0029,SI,0.001,0.051261403
RandomVertexDisplacedObjectsDataset,0030,3DSC,0.001,0.424507464
RandomVertexDisplacedObjectsDataset,0030,FPFH,0.001,1.090278634
RandomVertexDisplacedObjectsDataset,0030,QUICCI,0.001,0.000723179
RandomVertexDisplacedObjectsDataset,0030,RICI,0.001,0.00067384
RandomVertexDisplacedObjectsDataset,0030,SI,0.001,0.020588628
RandomVertexDisplacedObjectsDataset,0031,3DSC,0.001,0.345366781
RandomVertexDisplacedObjectsDataset,0031,FPFH,0.001,1.029725151
RandomVertexDisplacedObjectsDataset,0031,QUICCI,0.001,0.001211108
RandomVertexDisplacedObjectsDataset,0031,RICI,0.001,0.001111559
RandomVertexDisplacedObjectsDataset,0031,SI,0.001,0.028984329
RandomVertexDisplacedObjectsDataset,0032,3DSC,0.001,0.259316195
RandomVertexDisplacedObjectsDataset,0032,FPFH,0.001,1.248836151
RandomVertexDisplacedObjectsDataset,0032,QUICCI,0.001,0.003624556
RandomVertexDisplacedObjectsDataset,0032,RICI,0.001,0.003359516
RandomVertexDisplacedObjectsDataset,0032,SI,0.001,0.068101355
RandomVertexDisplacedObjectsDataset,0033,3DSC,0.001,0.42850487
RandomVertexDisplacedObjectsDataset,0033,FPFH,0.001,1.289170256
RandomVertexDisplacedObjectsDataset,0033,QUICCI,0.001,0.003528556
RandomVertexDisplacedObjectsDataset,0033,RICI,0.001,0.003281166
RandomVertexDisplacedObjectsDataset,0033,SI,0.001,0.051776363
RandomVertexDisplacedObjectsDataset,0034,3DSC,0.001,0.482492651
RandomVertexDisplacedObjectsDataset,0034,FPFH,0.001,1.295671329
RandomVertexDisplacedObjectsDataset,0034,QUICCI,0.001,0.004972184
RandomVertexDisplacedObjectsDataset,0034,RICI,0.001,0.005884744
RandomVertexDisplacedObjectsDataset,0034,SI,0.001,0.07344012
RandomVertexDisplacedObjectsDataset,0035,3DSC,0.001,0.359971375
RandomVertexDisplacedObjectsDataset,0035,FPFH,0.001,1.091382553
RandomVertexDisplacedObjectsDataset,0035,QUICCI,0.001,0.000587909
RandomVertexDisplacedObjectsDataset,0035,RICI,0.001,0.000687769
RandomVertexDisplacedObjectsDataset,0035,SI,0.001,0.023785374
RandomVertexDisplacedObjectsDataset,0036,3DSC,0.001,0.361956703
RandomVertexDisplacedObjectsDataset,0036,FPFH,0.001,1.270794297
RandomVertexDisplacedObjectsDataset,0036,QUICCI,0.001,0.004468215
RandomVertexDisplacedObjectsDataset,0036,RICI,0.001,0.004932435
RandomVertexDisplacedObjectsDataset,0036,SI,0.001,0.043793712
RandomVertexDisplacedObjectsDataset,0037,3DSC,0.001,0.296847804
RandomVertexDisplacedObjectsDataset,0037,FPFH,0.001,1.043005116
RandomVertexDisplacedObjectsDataset,0037,QUICCI,0.001,0.000824439
RandomVertexDisplacedObjectsDataset,0037,RICI,0.001,0.000770109
RandomVertexDisplacedObjectsDataset,0037,SI,0.001,0.023168484
RandomVertexDisplacedObjectsDataset,0038,3DSC,0.001,0.290200522
RandomVertexDisplacedObjectsDataset,0038,FPFH,0.001,1.133485437
RandomVertexDisplacedObjectsDataset,0038,QUICCI,0.001,0.002987377
RandomVertexDisplacedObjectsDataset,0038,RICI,0.001,0.002842147
RandomVertexDisplacedObjectsDataset,0038,SI,0.001,0.042891733
RandomVertexDisplacedObjectsDataset,0039,3DSC,0.001,0.363738201
RandomVertexDisplacedObjectsDataset,0039,FPFH,0.001,1.530776501
RandomVertexDisplacedObjectsDataset,0039,QUICCI,0.001,0.009529139
RandomVertexDisplacedObjectsDataset,0039,RICI,0.001,0.00926785
RandomVertexDisplacedObjectsDataset,0039,SI,0.001,0.066282617
RandomVertexDisplacedObjectsDataset,0040,3DSC,0.001,0.488134244
RandomVertexDisplacedObjectsDataset,0040,FPFH,0.001,1.779062018
RandomVertexDisplacedObjectsDataset,0040,QUICCI,0.001,0.019087459
RandomVertexDisplacedObjectsDataset,0040,RICI,0.001,0.01848744
RandomVertexDisplacedObjectsDataset,0040,SI,0.001,0.113650306
RandomVertexDisplacedObjectsDataset,0041,3DSC,0.001,0.51076108
RandomVertexDisplacedObjectsDataset,0041,FPFH,0.001,1.86927709
RandomVertexDisplacedObjectsDataset,0041,QUICCI,0.001,0.020053338
RandomVertexDisplacedObjectsDataset,0041,RICI,0.001,0.018898029
RandomVertexDisplacedObjectsDataset,0041,SI,0.001,0.114507635
RandomVertexDisplacedObjectsDataset,0042,3DSC,0.001,0.598663244
RandomVertexDisplacedObjectsDataset,0042,FPFH,0.001,2.555896537
RandomVertexDisplacedObjectsDataset,0042,QUICCI,0.001,0.062545212
RandomVertexDisplacedObjectsDataset,0042,RICI,0.001,0.061261893
RandomVertexDisplacedObjectsDataset,0042,SI,0.001,0.245403731
RandomVertexDisplacedObjectsDataset,0043,3DSC,0.001,0.375960458
RandomVertexDisplacedObjectsDataset,0043,FPFH,0.001,1.671476657
RandomVertexDisplacedObjectsDataset,0043,QUICCI,0.001,0.015342474
RandomVertexDisplacedObjectsDataset,0043,RICI,0.001,0.014842854
RandomVertexDisplacedObjectsDataset,0043,SI,0.001,0.10963598
RandomVertexDisplacedObjectsDataset,0044,3DSC,0.001,0.487219186
RandomVertexDisplacedObjectsDataset,0044,FPFH,0.001,1.784361223
RandomVertexDisplacedObjectsDataset,0044,QUICCI,0.001,0.022175376
RandomVertexDisplacedObjectsDataset,0044,RICI,0.001,0.021538556
RandomVertexDisplacedObjectsDataset,0044,SI,0.001,0.129340638
RandomVertexDisplacedObjectsDataset,0045,3DSC,0.001,0.49230647
RandomVertexDisplacedObjectsDataset,0045,FPFH,0.001,1.785539172
RandomVertexDisplacedObjectsDataset,0045,QUICCI,0.001,0.023289165
RandomVertexDisplacedObjectsDataset,0045,RICI,0.001,0.022720445
RandomVertexDisplacedObjectsDataset,0045,SI,0.001,0.126876641
RandomVertexDisplacedObjectsDataset,0046,3DSC,0.001,0.456858179
RandomVertexDisplacedObjectsDataset,0046,FPFH,0.001,1.672493455
RandomVertexDisplacedObjectsDataset,0046,QUICCI,0.001,0.015756653
RandomVertexDisplacedObjectsDataset,0046,RICI,0.001,0.016772322
RandomVertexDisplacedObjectsDataset,0046,SI,0.001,0.104379026
RandomVertexDisplacedObjectsDataset,0047,3DSC,0.001,0.488748744
RandomVertexDisplacedObjectsDataset,0047,FPFH,0.001,1.762236478
RandomVertexDisplacedObjectsDataset,0047,QUICCI,0.001,0.016985242
RandomVertexDisplacedObjectsDataset,0047,RICI,0.001,0.015931193
RandomVertexDisplacedObjectsDataset,0047,SI,0.001,0.110407109
RandomVertexDisplacedObjectsDataset,0048,3DSC,0.001,0.520792679
RandomVertexDisplacedObjectsDataset,0048,FPFH,0.001,1.755301965
RandomVertexDisplacedObjectsDataset,0048,QUICCI,0.001,0.0180778
RandomVertexDisplacedObjectsDataset,0048,RICI,0.001,0.017401091
RandomVertexDisplacedObjectsDataset,0048,SI,0.001,0.116732552
RandomVertexDisplacedObjectsDataset,0049,3DSC,0.001,0.596210736
RandomVertexDisplacedObjectsDataset,0049,FPFH,0.001,1.921897523
RandomVertexDisplacedObjectsDataset,0049,QUICCI,0.001,0.021591366
RandomVertexDisplacedObjectsDataset,0049,RICI,0.001,0.020136298
RandomVertexDisplacedObjectsDataset,0049,SI,0.001,0.129990938
RandomVertexDisplacedObjectsDataset,0050,3DSC,0.001,0.495157457
RandomVertexDisplacedObjectsDataset,0050,FPFH,0.001,1.329580631
RandomVertexDisplacedObjectsDataset,0050,QUICCI,0.001,0.003708646
RandomVertexDisplacedObjectsDataset,0050,RICI,0.001,0.003362726
RandomVertexDisplacedObjectsDataset,0050,SI,0.001,0.05404302
RandomVertexDisplacedObjectsDataset,0051,3DSC,0.001,0.321873327
RandomVertexDisplacedObjectsDataset,0051,FPFH,0.001,1.194939929
RandomVertexDisplacedObjectsDataset,0051,QUICCI,0.001,0.002204358
RandomVertexDisplacedObjectsDataset,0051,RICI,0.001,0.001980038
RandomVertexDisplacedObjectsDataset,0051,SI,0.001,0.046576989
RandomVertexDisplacedObjectsDataset,0052,3DSC,0.001,0.393117239
RandomVertexDisplacedObjectsDataset,0052,FPFH,0.001,1.781204216
RandomVertexDisplacedObjectsDataset,0052,QUICCI,0.001,0.019788068
RandomVertexDisplacedObjectsDataset,0052,RICI,0.001,0.019220379
RandomVertexDisplacedObjectsDataset,0052,SI,0.001,0.126026892
RandomVertexDisplacedObjectsDataset,0053,3DSC,0.001,0.374562029
RandomVertexDisplacedObjectsDataset,0053,FPFH,0.001,1.794048562
RandomVertexDisplacedObjectsDataset,0053,QUICCI,0.001,0.019835128
RandomVertexDisplacedObjectsDataset,0053,RICI,0.001,0.019083469
RandomVertexDisplacedObjectsDataset,0053,SI,0.001,0.124920303
RandomVertexDisplacedObjectsDataset,0054,3DSC,0.001,0.365907359
RandomVertexDisplacedObjectsDataset,0054,FPFH,0.001,0.945274113
RandomVertexDisplacedObjectsDataset,0054,QUICCI,0.001,0.00048257
RandomVertexDisplacedObjectsDataset,0054,RICI,0.001,0.000466539
RandomVertexDisplacedObjectsDataset,0054,SI,0.001,0.014034304
RandomVertexDisplacedObjectsDataset,0055,3DSC,0.001,0.408502982
RandomVertexDisplacedObjectsDataset,0055,FPFH,0.001,1.188859166
RandomVertexDisplacedObjectsDataset,0055,QUICCI,0.001,0.002026058
RandomVertexDisplacedObjectsDataset,0055,RICI,0.001,0.001803168
RandomVertexDisplacedObjectsDataset,0055,SI,0.001,0.034373203
RandomVertexDisplacedObjectsDataset,0056,3DSC,0.001,0.366873408
RandomVertexDisplacedObjectsDataset,0056,FPFH,0.001,1.150196259
RandomVertexDisplacedObjectsDataset,0056,QUICCI,0.001,0.001193959
RandomVertexDisplacedObjectsDataset,0056,RICI,0.001,0.001137619
RandomVertexDisplacedObjectsDataset,0056,SI,0.001,0.025447172
RandomVertexDisplacedObjectsDataset,0057,3DSC,0.001,0.544943132
RandomVertexDisplacedObjectsDataset,0057,FPFH,0.001,1.13089184
RandomVertexDisplacedObjectsDataset,0057,QUICCI,0.001,0.001122209
RandomVertexDisplacedObjectsDataset,0057,RICI,0.001,0.001029479
RandomVertexDisplacedObjectsDataset,0057,SI,0.001,0.027166511
RandomVertexDisplacedObjectsDataset,0058,3DSC,0.001,0.411014329
RandomVertexDisplacedObjectsDataset,0058,FPFH,0.001,1.188171097
RandomVertexDisplacedObjectsDataset,0058,QUICCI,0.001,0.002468407
RandomVertexDisplacedObjectsDataset,0058,RICI,0.001,0.002028898
RandomVertexDisplacedObjectsDataset,0058,SI,0.001,0.037249859
RandomVertexDisplacedObjectsDataset,0059,3DSC,0.001,0.367813917
RandomVertexDisplacedObjectsDataset,0059,FPFH,0.001,1.129949421
RandomVertexDisplacedObjectsDataset,0059,QUICCI,0.001,0.001646949
RandomVertexDisplacedObjectsDataset,0059,RICI,0.001,0.001636718
RandomVertexDisplacedObjectsDataset,0059,SI,0.001,0.031655065
RandomVertexDisplacedObjectsDataset,0060,3DSC,0.001,0.394752547
RandomVertexDisplacedObjectsDataset,0060,FPFH,0.001,1.059710118
RandomVertexDisplacedObjectsDataset,0060,QUICCI,0.001,0.001410758
RandomVertexDisplacedObjectsDataset,0060,RICI,0.001,0.001366948
RandomVertexDisplacedObjectsDataset,0060,SI,0.001,0.029214848
RandomVertexDisplacedObjectsDataset,0061,3DSC,0.001,0.452669674
RandomVertexDisplacedObjectsDataset,0061,FPFH,0.001,1.206938276
RandomVertexDisplacedObjectsDataset,0061,QUICCI,0.001,0.001643348
RandomVertexDisplacedObjectsDataset,0061,RICI,0.001,0.001496618
RandomVertexDisplacedObjectsDataset,0061,SI,0.001,0.033501853
RandomVertexDisplacedObjectsDataset,0062,3DSC,0.001,0.388992444
RandomVertexDisplacedObjectsDataset,0062,FPFH,0.001,1.025900204
RandomVertexDisplacedObjectsDataset,0062,QUICCI,0.001,0.001058079
RandomVertexDisplacedObjectsDataset,0062,RICI,0.001,0.001052949
RandomVertexDisplacedObjectsDataset,0062,SI,0.001,0.021947336
RandomVertexDisplacedObjectsDataset,0063,3DSC,0.001,0.51081131
RandomVertexDisplacedObjectsDataset,0063,FPFH,0.001,1.143114866
RandomVertexDisplacedObjectsDataset,0063,QUICCI,0.001,0.001432329
RandomVertexDisplacedObjectsDataset,0063,RICI,0.001,0.001304279
RandomVertexDisplacedObjectsDataset,0063,SI,0.001,0.029084068
RandomVertexDisplacedObjectsDataset,0064,3DSC,0.001,0.373741781
RandomVertexDisplacedObjectsDataset,0064,FPFH,0.001,1.089617205
RandomVertexDisplacedObjectsDataset,0064,QUICCI,0.001,0.000958999
RandomVertexDisplacedObjectsDataset,0064,RICI,0.001,0.000879029
RandomVertexDisplacedObjectsDataset,0064,SI,0.001,0.023666624
RandomVertexDisplacedObjectsDataset,0065,3DSC,0.001,0.496481916
RandomVertexDisplacedObjectsDataset,0065,FPFH,0.001,2.099639497
RandomVertexDisplacedObjectsDataset,0065,QUICCI,0.001,0.035410991
RandomVertexDisplacedObjectsDataset,0065,RICI,0.001,0.034022503
RandomVertexDisplacedObjectsDataset,0065,SI,0.001,0.13702603
RandomVertexDisplacedObjectsDataset,0066,3DSC,0.001,0.577649816
RandomVertexDisplacedObjectsDataset,0066,FPFH,0.001,2.247507465
RandomVertexDisplacedObjectsDataset,0066,QUICCI,0.001,0.037439129
RandomVertexDisplacedObjectsDataset,0066,RICI,0.001,0.03671494
RandomVertexDisplacedObjectsDataset,0066,SI,0.001,0.143572813
RandomVertexDisplacedObjectsDataset,0067,3DSC,0.001,0.501935819
RandomVertexDisplacedObjectsDataset,0067,FPFH,0.001,1.361984276
RandomVertexDisplacedObjectsDataset,0067,QUICCI,0.001,0.004180316
RandomVertexDisplacedObjectsDataset,0067,RICI,0.001,0.004568975
RandomVertexDisplacedObjectsDataset,0067,SI,0.001,0.050857754
RandomVertexDisplacedObjectsDataset,0068,3DSC,0.001,0.369007205
RandomVertexDisplacedObjectsDataset,0068,FPFH,0.001,1.357617391
RandomVertexDisplacedObjectsDataset,0068,QUICCI,0.001,0.005926444
RandomVertexDisplacedObjectsDataset,0068,RICI,0.001,0.005652954
RandomVertexDisplacedObjectsDataset,0068,SI,0.001,0.077685715
RandomVertexDisplacedObjectsDataset,0069,3DSC,0.001,0.384470459
RandomVertexDisplacedObjectsDataset,0069,FPFH,0.001,1.38580179
RandomVertexDisplacedObjectsDataset,0069,QUICCI,0.001,0.007271362
RandomVertexDisplacedObjectsDataset,0069,RICI,0.001,0.006031343
RandomVertexDisplacedObjectsDataset,0069,SI,0.001,0.065249999
RandomVertexDisplacedObjectsDataset,0070,3DSC,0.001,0.482074151
RandomVertexDisplacedObjectsDataset,0070,FPFH,0.001,1.058887538
RandomVertexDisplacedObjectsDataset,0070,QUICCI,0.001,0.00045155
RandomVertexDisplacedObjectsDataset,0070,RICI,0.001,0.000431659
RandomVertexDisplacedObjectsDataset,0070,SI,0.001,0.020655587
RandomVertexDisplacedObjectsDataset,0071,3DSC,0.001,0.317918411
RandomVertexDisplacedObjectsDataset,0071,FPFH,0.001,1.135863404
RandomVertexDisplacedObjectsDataset,0071,QUICCI,0.001,0.002776337
RandomVertexDisplacedObjectsDataset,0071,RICI,0.001,0.002743647
RandomVertexDisplacedObjectsDataset,0071,SI,0.001,0.053206862
RandomVertexDisplacedObjectsDataset,0072,3DSC,0.001,0.499343682
RandomVertexDisplacedObjectsDataset,0072,FPFH,0.001,1.888922889
RandomVertexDisplacedObjectsDataset,0072,QUICCI,0.001,0.024379433
RandomVertexDisplacedObjectsDataset,0072,RICI,0.001,0.023794254
RandomVertexDisplacedObjectsDataset,0072,SI,0.001,0.132226905
RandomVertexDisplacedObjectsDataset,0073,3DSC,0.001,0.508502242
RandomVertexDisplacedObjectsDataset,0073,FPFH,0.001,1.332842159
RandomVertexDisplacedObjectsDataset,0073,QUICCI,0.001,0.004292165
RandomVertexDisplacedObjectsDataset,0073,RICI,0.001,0.004543455
RandomVertexDisplacedObjectsDataset,0073,SI,0.001,0.064275459
RandomVertexDisplacedObjectsDataset,0074,3DSC,0.001,0.609810132
RandomVertexDisplacedObjectsDataset,0074,FPFH,0.001,1.418487754
RandomVertexDisplacedObjectsDataset,0074,QUICCI,0.001,0.007268812
RandomVertexDisplacedObjectsDataset,0074,RICI,0.001,0.007218102
RandomVertexDisplacedObjectsDataset,0074,SI,0.001,0.077923405
RandomVertexDisplacedObjectsDataset,0075,3DSC,0.001,0.353985862
RandomVertexDisplacedObjectsDataset,0075,FPFH,0.001,0.942349976
RandomVertexDisplacedObjectsDataset,0075,QUICCI,0.001,0.00030959
RandomVertexDisplacedObjectsDataset,0075,RICI,0.001,0.00031374
RandomVertexDisplacedObjectsDataset,0075,SI,0.001,0.010350699
RandomVertexDisplacedObjectsDataset,0076,3DSC,0.001,0.757331969
RandomVertexDisplacedObjectsDataset,0076,FPFH,0.001,2.371500839
RandomVertexDisplacedObjectsDataset,0076,QUICCI,0.001,0.04583281
RandomVertexDisplacedObjectsDataset,0076,RICI,0.001,0.044439811
RandomVertexDisplacedObjectsDataset,0076,SI,0.001,0.207135063
RandomVertexDisplacedObjectsDataset,0077,3DSC,0.001,0.511534959
RandomVertexDisplacedObjectsDataset,0077,FPFH,0.001,1.904892641
RandomVertexDisplacedObjectsDataset,0077,QUICCI,0.001,0.02748134
