dataset,object,descriptor,category,time
OverlappingObjects,1041,SI,55.1-65.0,0.075225868
OverlappingObjects,1042,3DSC,55.1-65.0,0.389007563
OverlappingObjects,1042,FPFH,55.1-65.0,1.138499122
OverlappingObjects,1042,QUICCI,55.1-65.0,0.002834087
OverlappingObjects,1042,RICI,55.1-65.0,0.002750937
OverlappingObjects,1042,SI,55.1-65.0,0.03637566
OverlappingObjects,1043,3DSC,55.1-65.0,0.312644967
OverlappingObjects,1043,FPFH,55.1-65.0,1.020085062
OverlappingObjects,1043,QUICCI,55.1-65.0,0.000773629
OverlappingObjects,1043,RICI,55.1-65.0,0.000731349
OverlappingObjects,1043,SI,55.1-65.0,0.015301263
OverlappingObjects,1044,3DSC,55.1-65.0,0.276229567
OverlappingObjects,1044,FPFH,55.1-65.0,1.250096869
OverlappingObjects,1044,QUICCI,55.1-65.0,0.004980485
OverlappingObjects,1044,RICI,55.1-65.0,0.004785714
OverlappingObjects,1044,SI,55.1-65.0,0.036965769
OverlappingObjects,1045,3DSC,55.1-65.0,0.297610223
OverlappingObjects,1045,FPFH,55.1-65.0,1.138283712
OverlappingObjects,1045,QUICCI,55.1-65.0,0.002815557
OverlappingObjects,1045,RICI,55.1-65.0,0.002807227
OverlappingObjects,1045,SI,55.1-65.0,0.037796788
OverlappingObjects,1046,3DSC,55.1-65.0,0.407245973
OverlappingObjects,1046,FPFH,55.1-65.0,1.676905691
OverlappingObjects,1046,QUICCI,55.1-65.0,0.015342813
OverlappingObjects,1046,RICI,55.1-65.0,0.014791454
OverlappingObjects,1046,SI,55.1-65.0,0.083124968
OverlappingObjects,1047,3DSC,55.1-65.0,0.29138352
OverlappingObjects,1047,FPFH,55.1-65.0,1.789316118
OverlappingObjects,1047,QUICCI,55.1-65.0,0.019954388
OverlappingObjects,1047,RICI,55.1-65.0,0.019372079
OverlappingObjects,1047,SI,55.1-65.0,0.108979591
OverlappingObjects,1048,3DSC,55.1-65.0,0.44737317
OverlappingObjects,1048,FPFH,55.1-65.0,1.243343256
OverlappingObjects,1048,QUICCI,55.1-65.0,0.004002065
OverlappingObjects,1048,RICI,55.1-65.0,0.003851976
OverlappingObjects,1048,SI,55.1-65.0,0.050863494
OverlappingObjects,1049,3DSC,55.1-65.0,0.517485562
OverlappingObjects,1049,FPFH,55.1-65.0,2.008004378
OverlappingObjects,1049,QUICCI,55.1-65.0,0.030515546
OverlappingObjects,1049,RICI,55.1-65.0,0.029547638
OverlappingObjects,1049,SI,55.1-65.0,0.129863247
OverlappingObjects,1050,3DSC,55.1-65.0,0.377531296
OverlappingObjects,1050,FPFH,55.1-65.0,0.918499852
OverlappingObjects,1050,QUICCI,55.1-65.0,0.000316409
OverlappingObjects,1050,RICI,55.1-65.0,0.000364909
OverlappingObjects,1050,SI,55.1-65.0,0.00963655
OverlappingObjects,1051,3DSC,55.1-65.0,0.171171553
OverlappingObjects,1051,FPFH,55.1-65.0,1.027507553
OverlappingObjects,1051,QUICCI,55.1-65.0,0.001404009
OverlappingObjects,1051,RICI,55.1-65.0,0.001300008
OverlappingObjects,1051,SI,55.1-65.0,0.017236451
OverlappingObjects,1052,3DSC,55.1-65.0,0.41041542
OverlappingObjects,1052,FPFH,55.1-65.0,1.563927704
OverlappingObjects,1052,QUICCI,55.1-65.0,0.011914397
OverlappingObjects,1052,RICI,55.1-65.0,0.011674527
OverlappingObjects,1052,SI,55.1-65.0,0.07300713
OverlappingObjects,1053,3DSC,55.1-65.0,0.398287503
OverlappingObjects,1053,FPFH,55.1-65.0,1.242842027
OverlappingObjects,1053,QUICCI,55.1-65.0,0.004651745
OverlappingObjects,1053,RICI,55.1-65.0,0.004583555
OverlappingObjects,1053,SI,55.1-65.0,0.04583502
OverlappingObjects,1054,3DSC,55.1-65.0,0.288341084
OverlappingObjects,1054,FPFH,55.1-65.0,1.676159022
OverlappingObjects,1054,QUICCI,55.1-65.0,0.014955984
OverlappingObjects,1054,RICI,55.1-65.0,0.014307864
OverlappingObjects,1054,SI,55.1-65.0,0.058790896
OverlappingObjects,1055,3DSC,55.1-65.0,0.38252139
OverlappingObjects,1055,FPFH,55.1-65.0,1.131950739
OverlappingObjects,1055,QUICCI,55.1-65.0,0.002124608
OverlappingObjects,1055,RICI,55.1-65.0,0.002015968
OverlappingObjects,1055,SI,55.1-65.0,0.032516925
OverlappingObjects,1056,3DSC,55.1-65.0,0.36479603
OverlappingObjects,1056,FPFH,55.1-65.0,1.455020954
OverlappingObjects,1056,QUICCI,55.1-65.0,0.00854922
OverlappingObjects,1056,RICI,55.1-65.0,0.008114821
OverlappingObjects,1056,SI,55.1-65.0,0.059069425
OverlappingObjects,1057,3DSC,55.1-65.0,0.489155513
OverlappingObjects,1057,FPFH,55.1-65.0,1.141382008
OverlappingObjects,1057,QUICCI,55.1-65.0,0.002814277
OverlappingObjects,1057,RICI,55.1-65.0,0.002617957
OverlappingObjects,1057,SI,55.1-65.0,0.033601803
OverlappingObjects,1058,3DSC,55.1-65.0,0.370506223
OverlappingObjects,1058,FPFH,55.1-65.0,0.918475943
OverlappingObjects,1058,QUICCI,55.1-65.0,0.00040619
OverlappingObjects,1058,RICI,55.1-65.0,0.000401689
OverlappingObjects,1058,SI,55.1-65.0,0.012986926
OverlappingObjects,1059,3DSC,55.1-65.0,0.346372101
OverlappingObjects,1059,FPFH,55.1-65.0,1.135690304
OverlappingObjects,1059,QUICCI,55.1-65.0,0.002548817
OverlappingObjects,1059,RICI,55.1-65.0,0.002302627
OverlappingObjects,1059,SI,55.1-65.0,0.032612004
OverlappingObjects,1060,3DSC,55.1-65.0,0.334023974
OverlappingObjects,1060,FPFH,55.1-65.0,1.355865033
OverlappingObjects,1060,QUICCI,55.1-65.0,0.006762612
OverlappingObjects,1060,RICI,55.1-65.0,0.006416633
OverlappingObjects,1060,SI,55.1-65.0,0.05532041
OverlappingObjects,1061,3DSC,55.1-65.0,0.330743927
OverlappingObjects,1061,FPFH,55.1-65.0,1.465791343
OverlappingObjects,1061,QUICCI,55.1-65.0,0.00921886
OverlappingObjects,1061,RICI,55.1-65.0,0.00907869
OverlappingObjects,1061,SI,55.1-65.0,0.062567272
OverlappingObjects,1062,3DSC,55.1-65.0,0.473052531
OverlappingObjects,1062,FPFH,55.1-65.0,1.887965599
OverlappingObjects,1062,QUICCI,55.1-65.0,0.026300421
OverlappingObjects,1062,RICI,55.1-65.0,0.025249463
OverlappingObjects,1062,SI,55.1-65.0,0.126139582
OverlappingObjects,1063,3DSC,55.1-65.0,0.468615126
OverlappingObjects,1063,FPFH,55.1-65.0,2.106784949
OverlappingObjects,1063,QUICCI,55.1-65.0,0.035704831
OverlappingObjects,1063,RICI,55.1-65.0,0.034522863
OverlappingObjects,1063,SI,55.1-65.0,0.124827893
OverlappingObjects,1064,3DSC,55.1-65.0,0.381639092
OverlappingObjects,1064,FPFH,55.1-65.0,1.999900916
OverlappingObjects,1064,QUICCI,55.1-65.0,0.032112884
OverlappingObjects,1064,RICI,55.1-65.0,0.030952846
OverlappingObjects,1064,SI,55.1-65.0,0.095995515
OverlappingObjects,1065,3DSC,55.1-65.0,0.536824701
OverlappingObjects,1065,FPFH,55.1-65.0,1.889687638
OverlappingObjects,1065,QUICCI,55.1-65.0,0.024730433
OverlappingObjects,1065,RICI,55.1-65.0,0.024997722
OverlappingObjects,1065,SI,55.1-65.0,0.114747934
OverlappingObjects,1066,3DSC,55.1-65.0,0.313878086
OverlappingObjects,1066,FPFH,55.1-65.0,1.134311656
OverlappingObjects,1066,QUICCI,55.1-65.0,0.002909106
OverlappingObjects,1066,RICI,55.1-65.0,0.002862427
OverlappingObjects,1066,SI,55.1-65.0,0.034348552
OverlappingObjects,1067,3DSC,55.1-65.0,0.480867333
OverlappingObjects,1067,FPFH,55.1-65.0,1.134666676
OverlappingObjects,1067,QUICCI,55.1-65.0,0.002422238
OverlappingObjects,1067,RICI,55.1-65.0,0.002163468
OverlappingObjects,1067,SI,55.1-65.0,0.039336117
OverlappingObjects,1068,3DSC,55.1-65.0,0.498469653
OverlappingObjects,1068,FPFH,55.1-65.0,1.894453313
OverlappingObjects,1068,QUICCI,55.1-65.0,0.024362964
OverlappingObjects,1068,RICI,55.1-65.0,0.023712364
OverlappingObjects,1068,SI,55.1-65.0,0.116374032
OverlappingObjects,1069,3DSC,55.1-65.0,0.324092875
OverlappingObjects,1069,FPFH,55.1-65.0,1.348411931
OverlappingObjects,1069,QUICCI,55.1-65.0,0.005980143
OverlappingObjects,1069,RICI,55.1-65.0,0.005787924
OverlappingObjects,1069,SI,55.1-65.0,0.044518201
OverlappingObjects,1070,3DSC,55.1-65.0,0.329209109
OverlappingObjects,1070,FPFH,55.1-65.0,1.021577319
OverlappingObjects,1070,QUICCI,55.1-65.0,0.000781229
OverlappingObjects,1070,RICI,55.1-65.0,0.000718699
OverlappingObjects,1070,SI,55.1-65.0,0.01759912
OverlappingObjects,1071,3DSC,55.1-65.0,0.431149947
OverlappingObjects,1071,FPFH,55.1-65.0,1.679649367
OverlappingObjects,1071,QUICCI,55.1-65.0,0.015874503
OverlappingObjects,1071,RICI,55.1-65.0,0.015757932
OverlappingObjects,1071,SI,55.1-65.0,0.092124559
OverlappingObjects,1072,3DSC,55.1-65.0,0.376628737
OverlappingObjects,1072,FPFH,55.1-65.0,1.028780991
OverlappingObjects,1072,QUICCI,55.1-65.0,0.000940849
OverlappingObjects,1072,RICI,55.1-65.0,0.000873589
OverlappingObjects,1072,SI,55.1-65.0,0.025027613
OverlappingObjects,1073,3DSC,55.1-65.0,0.361551413
OverlappingObjects,1073,FPFH,55.1-65.0,1.126668295
OverlappingObjects,1073,QUICCI,55.1-65.0,0.001662438
OverlappingObjects,1073,RICI,55.1-65.0,0.001540979
OverlappingObjects,1073,SI,55.1-65.0,0.024545064
OverlappingObjects,1074,3DSC,55.1-65.0,0.105874464
OverlappingObjects,1074,FPFH,55.1-65.0,0.953035964
OverlappingObjects,1074,QUICCI,55.1-65.0,0.00043009
OverlappingObjects,1074,RICI,55.1-65.0,0.0004261
OverlappingObjects,1074,SI,55.1-65.0,0.007193722
OverlappingObjects,1075,3DSC,55.1-65.0,0.402418559
OverlappingObjects,1075,FPFH,55.1-65.0,1.462305657
OverlappingObjects,1075,QUICCI,55.1-65.0,0.00897936
OverlappingObjects,1075,RICI,55.1-65.0,0.008593881
OverlappingObjects,1075,SI,55.1-65.0,0.070234243
OverlappingObjects,1076,3DSC,55.1-65.0,0.141729985
OverlappingObjects,1076,FPFH,55.1-65.0,1.082269263
OverlappingObjects,1076,QUICCI,55.1-65.0,0.002804367
OverlappingObjects,1076,RICI,55.1-65.0,0.002781897
OverlappingObjects,1076,SI,55.1-65.0,0.018907219
OverlappingObjects,1077,3DSC,55.1-65.0,0.448285789
OverlappingObjects,1077,FPFH,55.1-65.0,1.791093615
OverlappingObjects,1077,QUICCI,55.1-65.0,0.021386166
OverlappingObjects,1077,RICI,55.1-65.0,0.020930837
OverlappingObjects,1077,SI,55.1-65.0,0.105705514
OverlappingObjects,1078,3DSC,55.1-65.0,0.379594413
OverlappingObjects,1078,FPFH,55.1-65.0,1.131411599
OverlappingObjects,1078,QUICCI,55.1-65.0,0.001793208
OverlappingObjects,1078,RICI,55.1-65.0,0.001600538
OverlappingObjects,1078,SI,55.1-65.0,0.036982459
OverlappingObjects,1079,3DSC,55.1-65.0,0.511884749
OverlappingObjects,1079,FPFH,55.1-65.0,2.009787676
OverlappingObjects,1079,QUICCI,55.1-65.0,0.033280733
OverlappingObjects,1079,RICI,55.1-65.0,0.032202685
OverlappingObjects,1079,SI,55.1-65.0,0.158347556
OverlappingObjects,1080,3DSC,55.1-65.0,0.366088808
OverlappingObjects,1080,FPFH,55.1-65.0,1.026632204
OverlappingObjects,1080,QUICCI,55.1-65.0,0.001216428
OverlappingObjects,1080,RICI,55.1-65.0,0.001217549
OverlappingObjects,1080,SI,55.1-65.0,0.023105975
OverlappingObjects,1081,3DSC,55.1-65.0,0.348236308
OverlappingObjects,1081,FPFH,55.1-65.0,2.11596634
OverlappingObjects,1081,QUICCI,55.1-65.0,0.040478085
OverlappingObjects,1081,RICI,55.1-65.0,0.039503147
OverlappingObjects,1081,SI,55.1-65.0,0.103385757
OverlappingObjects,1082,3DSC,55.1-65.0,0.378070825
OverlappingObjects,1082,FPFH,55.1-65.0,1.032383028
OverlappingObjects,1082,QUICCI,55.1-65.0,0.001341579
OverlappingObjects,1082,RICI,55.1-65.0,0.001233049
OverlappingObjects,1082,SI,55.1-65.0,0.025028323
OverlappingObjects,1083,3DSC,55.1-65.0,0.309300751
OverlappingObjects,1083,FPFH,55.1-65.0,1.458051691
OverlappingObjects,1083,QUICCI,55.1-65.0,0.00919503
OverlappingObjects,1083,RICI,55.1-65.0,0.008830301
OverlappingObjects,1083,SI,55.1-65.0,0.061699982
OverlappingObjects,1084,3DSC,55.1-65.0,0.424238625
OverlappingObjects,1084,FPFH,55.1-65.0,1.900427266
OverlappingObjects,1084,QUICCI,55.1-65.0,0.02689113
OverlappingObjects,1084,RICI,55.1-65.0,0.026218911
OverlappingObjects,1084,SI,55.1-65.0,0.110266039
OverlappingObjects,1085,3DSC,55.1-65.0,0.76600755
OverlappingObjects,1085,FPFH,55.1-65.0,3.305376825
OverlappingObjects,1085,QUICCI,55.1-65.0,0.143108813
OverlappingObjects,1085,RICI,55.1-65.0,0.141115515
OverlappingObjects,1085,SI,55.1-65.0,0.267722316
OverlappingObjects,1086,3DSC,55.1-65.0,0.292666419
OverlappingObjects,1086,FPFH,55.1-65.0,1.766494782
OverlappingObjects,1086,QUICCI,55.1-65.0,0.026468771
OverlappingObjects,1086,RICI,55.1-65.0,0.025638552
OverlappingObjects,1086,SI,55.1-65.0,0.075838357
OverlappingObjects,1087,3DSC,55.1-65.0,0.181422621
OverlappingObjects,1087,FPFH,55.1-65.0,1.355494923
OverlappingObjects,1087,QUICCI,55.1-65.0,0.006149763
OverlappingObjects,1087,RICI,55.1-65.0,0.005939454
OverlappingObjects,1087,SI,55.1-65.0,0.032570184
OverlappingObjects,1088,3DSC,55.1-65.0,0.362393022
OverlappingObjects,1088,FPFH,55.1-65.0,1.464470514
OverlappingObjects,1088,QUICCI,55.1-65.0,0.015539513
OverlappingObjects,1088,RICI,55.1-65.0,0.0086888
OverlappingObjects,1088,SI,55.1-65.0,0.062635861
OverlappingObjects,1089,3DSC,55.1-65.0,0.287176365
OverlappingObjects,1089,FPFH,55.1-65.0,0.919618421
OverlappingObjects,1089,QUICCI,55.1-65.0,0.00049128
OverlappingObjects,1089,RICI,55.1-65.0,0.000513979
OverlappingObjects,1089,SI,55.1-65.0,0.010844838
OverlappingObjects,1090,3DSC,55.1-65.0,0.178994544
OverlappingObjects,1090,FPFH,55.1-65.0,1.027154914
OverlappingObjects,1090,QUICCI,55.1-65.0,0.001178528
OverlappingObjects,1090,RICI,55.1-65.0,0.001067849
OverlappingObjects,1090,SI,55.1-65.0,0.015868833
OverlappingObjects,1091,3DSC,55.1-65.0,0.319978149
OverlappingObjects,1091,FPFH,55.1-65.0,1.781884816
OverlappingObjects,1091,QUICCI,55.1-65.0,0.022536145
OverlappingObjects,1091,RICI,55.1-65.0,0.022027816
OverlappingObjects,1091,SI,55.1-65.0,0.072017451
OverlappingObjects,1092,3DSC,55.1-65.0,0.259422315
OverlappingObjects,1092,FPFH,55.1-65.0,1.671813347
OverlappingObjects,1092,QUICCI,55.1-65.0,0.017354361
OverlappingObjects,1092,RICI,55.1-65.0,0.016754482
OverlappingObjects,1092,SI,55.1-65.0,0.070489463
OverlappingObjects,1093,3DSC,55.1-65.0,0.557251779
OverlappingObjects,1093,FPFH,55.1-65.0,2.556092367
OverlappingObjects,1093,QUICCI,55.1-65.0,0.071188452
OverlappingObjects,1093,RICI,55.1-65.0,0.069416884
OverlappingObjects,1093,SI,55.1-65.0,0.193153178
OverlappingObjects,1094,3DSC,55.1-65.0,0.201624659
OverlappingObjects,1094,FPFH,55.1-65.0,1.025832455
OverlappingObjects,1094,QUICCI,55.1-65.0,0.001107368
OverlappingObjects,1094,RICI,55.1-65.0,0.001029318
OverlappingObjects,1094,SI,55.1-65.0,0.014172504
OverlappingObjects,1095,3DSC,55.1-65.0,0.478055366
OverlappingObjects,1095,FPFH,55.1-65.0,2.322663483
OverlappingObjects,1095,QUICCI,55.1-65.0,0.052126732
OverlappingObjects,1095,RICI,55.1-65.0,0.050722014
OverlappingObjects,1095,SI,55.1-65.0,0.148734447
OverlappingObjects,1096,3DSC,55.1-65.0,0.433354735
OverlappingObjects,1096,FPFH,55.1-65.0,2.013052513
OverlappingObjects,1096,QUICCI,55.1-65.0,0.032759725
OverlappingObjects,1096,RICI,55.1-65.0,0.031891535
OverlappingObjects,1096,SI,55.1-65.0,0.115894792
OverlappingObjects,1097,3DSC,55.1-65.0,0.398806563
OverlappingObjects,1097,FPFH,55.1-65.0,1.678401469
OverlappingObjects,1097,QUICCI,55.1-65.0,0.016440342
OverlappingObjects,1097,RICI,55.1-65.0,0.015839823
OverlappingObjects,1097,SI,55.1-65.0,0.087068664
OverlappingObjects,1098,3DSC,55.1-65.0,0.416993772
OverlappingObjects,1098,FPFH,55.1-65.0,1.570626227
OverlappingObjects,1098,QUICCI,55.1-65.0,0.013960355
OverlappingObjects,1098,RICI,55.1-65.0,0.013442355
OverlappingObjects,1098,SI,55.1-65.0,0.080688651
OverlappingObjects,1099,3DSC,55.1-65.0,0.304988856
OverlappingObjects,1099,FPFH,55.1-65.0,1.025294026
OverlappingObjects,1099,QUICCI,55.1-65.0,0.001277339
OverlappingObjects,1099,RICI,55.1-65.0,0.001175589
OverlappingObjects,1099,SI,55.1-65.0,0.021825416
OverlappingObjects,1100,3DSC,55.1-65.0,0.378623355
OverlappingObjects,1100,FPFH,55.1-65.0,1.137811062
OverlappingObjects,1100,QUICCI,55.1-65.0,0.002358627
OverlappingObjects,1100,RICI,55.1-65.0,0.002104988
OverlappingObjects,1100,SI,55.1-65.0,0.031119596
OverlappingObjects,1101,3DSC,55.1-65.0,0.297103194
OverlappingObjects,1101,FPFH,55.1-65.0,1.45950906
OverlappingObjects,1101,QUICCI,55.1-65.0,0.00921467
OverlappingObjects,1101,RICI,55.1-65.0,0.00869941
OverlappingObjects,1101,SI,55.1-65.0,0.058584926
OverlappingObjects,1102,3DSC,55.1-65.0,0.409345611
OverlappingObjects,1102,FPFH,55.1-65.0,1.355067824
OverlappingObjects,1102,QUICCI,55.1-65.0,0.007386382
OverlappingObjects,1102,RICI,55.1-65.0,0.007128343
OverlappingObjects,1102,SI,55.1-65.0,0.061366523
OverlappingObjects,1103,3DSC,55.1-65.0,0.394963196
OverlappingObjects,1103,FPFH,55.1-65.0,1.024862646
OverlappingObjects,1103,QUICCI,55.1-65.0,0.000955249
OverlappingObjects,1103,RICI,55.1-65.0,0.000919529
OverlappingObjects,1103,SI,55.1-65.0,0.020837797
OverlappingObjects,1104,3DSC,55.1-65.0,0.395453696
OverlappingObjects,1104,FPFH,55.1-65.0,1.348678721
OverlappingObjects,1104,QUICCI,55.1-65.0,0.005522964
OverlappingObjects,1104,RICI,55.1-65.0,0.005261844
OverlappingObjects,1104,SI,55.1-65.0,0.056209599
OverlappingObjects,1105,3DSC,55.1-65.0,0.31050656
OverlappingObjects,1105,FPFH,55.1-65.0,1.894069712
OverlappingObjects,1105,QUICCI,55.1-65.0,0.02689804
OverlappingObjects,1105,RICI,55.1-65.0,0.026147701
OverlappingObjects,1105,SI,55.1-65.0,0.096825633
OverlappingObjects,1106,3DSC,55.1-65.0,0.485060168
OverlappingObjects,1106,FPFH,55.1-65.0,1.792562215
OverlappingObjects,1106,QUICCI,55.1-65.0,0.019420519
OverlappingObjects,1106,RICI,55.1-65.0,0.018665179
OverlappingObjects,1106,SI,55.1-65.0,0.123051765
OverlappingObjects,1107,3DSC,55.1-65.0,0.412761377
OverlappingObjects,1107,FPFH,55.1-65.0,1.028127782
OverlappingObjects,1107,QUICCI,55.1-65.0,0.001358358
OverlappingObjects,1107,RICI,55.1-65.0,0.001281599
OverlappingObjects,1107,SI,55.1-65.0,0.023553244
OverlappingObjects,1108,3DSC,55.1-65.0,0.498105224
OverlappingObjects,1108,FPFH,55.1-65.0,1.674546164
OverlappingObjects,1108,QUICCI,55.1-65.0,0.015984973
OverlappingObjects,1108,RICI,55.1-65.0,0.015438823
OverlappingObjects,1108,SI,55.1-65.0,0.0907755
OverlappingObjects,1109,3DSC,55.1-65.0,0.557100909
OverlappingObjects,1109,FPFH,55.1-65.0,2.328809306
OverlappingObjects,1109,QUICCI,55.1-65.0,0.052267512
OverlappingObjects,1109,RICI,55.1-65.0,0.050853085
OverlappingObjects,1109,SI,55.1-65.0,0.15535387
OverlappingObjects,1110,3DSC,55.1-65.0,0.476212398
OverlappingObjects,1110,FPFH,55.1-65.0,1.454744004
OverlappingObjects,1110,QUICCI,55.1-65.0,0.008994371
OverlappingObjects,1110,RICI,55.1-65.0,0.008555481
OverlappingObjects,1110,SI,55.1-65.0,0.071233682
OverlappingObjects,1111,3DSC,55.1-65.0,0.340098207
OverlappingObjects,1111,FPFH,55.1-65.0,1.026174095
OverlappingObjects,1111,QUICCI,55.1-65.0,0.000957409
OverlappingObjects,1111,RICI,55.1-65.0,0.000995829
OverlappingObjects,1111,SI,55.1-65.0,0.017689631
OverlappingObjects,1112,3DSC,55.1-65.0,0.186402655
OverlappingObjects,1112,FPFH,55.1-65.0,1.450839579
OverlappingObjects,1112,QUICCI,55.1-65.0,0.007823982
OverlappingObjects,1112,RICI,55.1-65.0,0.007389722
OverlappingObjects,1112,SI,55.1-65.0,0.030838586
OverlappingObjects,1113,3DSC,55.1-65.0,0.331290016
OverlappingObjects,1113,FPFH,55.1-65.0,0.918495972
OverlappingObjects,1113,QUICCI,55.1-65.0,0.000312019
OverlappingObjects,1113,RICI,55.1-65.0,0.00032952
OverlappingObjects,1113,SI,55.1-65.0,0.00903716
OverlappingObjects,1114,3DSC,55.1-65.0,0.778983506
OverlappingObjects,1114,FPFH,55.1-65.0,4.071906434
OverlappingObjects,1114,QUICCI,55.1-65.0,0.245118672
OverlappingObjects,1114,RICI,55.1-65.0,0.242860183
OverlappingObjects,1114,SI,55.1-65.0,0.273991829
OverlappingObjects,1115,3DSC,55.1-65.0,0.141250565
OverlappingObjects,1115,FPFH,55.1-65.0,1.136937594
OverlappingObjects,1115,QUICCI,55.1-65.0,0.002815157
OverlappingObjects,1115,RICI,55.1-65.0,0.002660377
OverlappingObjects,1115,SI,55.1-65.0,0.026482281
OverlappingObjects,1116,3DSC,55.1-65.0,0.449459107
OverlappingObjects,1116,FPFH,55.1-65.0,1.243150307
OverlappingObjects,1116,QUICCI,55.1-65.0,0.003244846
OverlappingObjects,1116,RICI,55.1-65.0,0.003092827
OverlappingObjects,1116,SI,55.1-65.0,0.043020632
OverlappingObjects,1117,3DSC,55.1-65.0,0.298146053
OverlappingObjects,1117,FPFH,55.1-65.0,1.90552341
OverlappingObjects,1117,QUICCI,55.1-65.0,0.02784455
OverlappingObjects,1117,RICI,55.1-65.0,0.02701261
OverlappingObjects,1117,SI,55.1-65.0,0.077779504
OverlappingObjects,1118,3DSC,55.1-65.0,0.355092881
OverlappingObjects,1118,FPFH,55.1-65.0,2.105963251
OverlappingObjects,1118,QUICCI,55.1-65.0,0.035436731
OverlappingObjects,1118,RICI,55.1-65.0,0.034278832
OverlappingObjects,1118,SI,55.1-65.0,0.100553019
OverlappingObjects,1119,3DSC,55.1-65.0,0.429892099
OverlappingObjects,1119,FPFH,55.1-65.0,1.125980345
OverlappingObjects,1119,QUICCI,55.1-65.0,0.001540538
OverlappingObjects,1119,RICI,55.1-65.0,0.001491568
OverlappingObjects,1119,SI,55.1-65.0,0.02773668
OverlappingObjects,1120,3DSC,55.1-65.0,0.517089243
OverlappingObjects,1120,FPFH,55.1-65.0,2.120602315
OverlappingObjects,1120,QUICCI,55.1-65.0,0.036914009
OverlappingObjects,1120,RICI,55.1-65.0,0.035783641
OverlappingObjects,1120,SI,55.1-65.0,0.149183246
OverlappingObjects,1121,3DSC,55.1-65.0,0.302650598
OverlappingObjects,1121,FPFH,55.1-65.0,1.026915913
OverlappingObjects,1121,QUICCI,55.1-65.0,0.001153659
OverlappingObjects,1121,RICI,55.1-65.0,0.001059079
OverlappingObjects,1121,SI,55.1-65.0,0.01813449
OverlappingObjects,1122,3DSC,55.1-65.0,0.649290117
OverlappingObjects,1122,FPFH,55.1-65.0,2.888705112
OverlappingObjects,1122,QUICCI,55.1-65.0,0.093603477
OverlappingObjects,1122,RICI,55.1-65.0,0.092000629
OverlappingObjects,1122,SI,55.1-65.0,0.222607736
OverlappingObjects,1123,3DSC,55.1-65.0,0.096459134
OverlappingObjects,1123,FPFH,55.1-65.0,1.088988056
OverlappingObjects,1123,QUICCI,55.1-65.0,0.001809008
OverlappingObjects,1123,RICI,55.1-65.0,0.001740778
OverlappingObjects,1123,SI,55.1-65.0,0.017058171
OverlappingObjects,1124,3DSC,55.1-65.0,0.349346046
OverlappingObjects,1124,FPFH,55.1-65.0,1.245855973
OverlappingObjects,1124,QUICCI,55.1-65.0,0.003408866
OverlappingObjects,1124,RICI,55.1-65.0,0.003259067
OverlappingObjects,1124,SI,55.1-65.0,0.051990743
OverlappingObjects,1125,3DSC,55.1-65.0,0.404181977
OverlappingObjects,1125,FPFH,55.1-65.0,1.028938631
OverlappingObjects,1125,QUICCI,55.1-65.0,0.000847349
OverlappingObjects,1125,RICI,55.1-65.0,0.00081651
OverlappingObjects,1125,SI,55.1-65.0,0.018611359
OverlappingObjects,1126,3DSC,55.1-65.0,0.376052188
OverlappingObjects,1126,FPFH,55.1-65.0,1.135496015
OverlappingObjects,1126,QUICCI,55.1-65.0,0.002658087
OverlappingObjects,1126,RICI,55.1-65.0,0.002379297
OverlappingObjects,1126,SI,55.1-65.0,0.032509344
OverlappingObjects,1127,3DSC,55.1-65.0,0.304937366
OverlappingObjects,1127,FPFH,55.1-65.0,1.452579117
OverlappingObjects,1127,QUICCI,55.1-65.0,0.008379231
OverlappingObjects,1127,RICI,55.1-65.0,0.007956322
OverlappingObjects,1127,SI,55.1-65.0,0.047758538
OverlappingObjects,1128,3DSC,55.1-65.0,0.43823566
OverlappingObjects,1128,FPFH,55.1-65.0,1.453210796
OverlappingObjects,1128,QUICCI,55.1-65.0,0.008452721
OverlappingObjects,1128,RICI,55.1-65.0,0.007959371
OverlappingObjects,1128,SI,55.1-65.0,0.071762581
OverlappingObjects,1129,3DSC,55.1-65.0,0.270705853
OverlappingObjects,1129,FPFH,55.1-65.0,1.130000571
OverlappingObjects,1129,QUICCI,55.1-65.0,0.001504069
OverlappingObjects,1129,RICI,55.1-65.0,0.001380588
OverlappingObjects,1129,SI,55.1-65.0,0.02795071
OverlappingObjects,1130,3DSC,55.1-65.0,0.317599661
OverlappingObjects,1130,FPFH,55.1-65.0,1.023240687
OverlappingObjects,1130,QUICCI,55.1-65.0,0.000582049
OverlappingObjects,1130,RICI,55.1-65.0,0.00055168
OverlappingObjects,1130,SI,55.1-65.0,0.012594126
OverlappingObjects,1131,3DSC,55.1-65.0,0.376053047
OverlappingObjects,1131,FPFH,55.1-65.0,1.455029674
OverlappingObjects,1131,QUICCI,55.1-65.0,0.00858547
OverlappingObjects,1131,RICI,55.1-65.0,0.008086402
OverlappingObjects,1131,SI,55.1-65.0,0.06381612
OverlappingObjects,1132,3DSC,55.1-65.0,0.38299838
OverlappingObjects,1132,FPFH,55.1-65.0,1.242643258
OverlappingObjects,1132,QUICCI,55.1-65.0,0.004258085
OverlappingObjects,1132,RICI,55.1-65.0,0.004303455
OverlappingObjects,1132,SI,55.1-65.0,0.052305803
OverlappingObjects,1133,3DSC,55.1-65.0,0.325006813
